Date,State,Confirmed,Recovered,Deceased,Other,Tested
02-05-2020,Uttar Pradesh,2487,698,43,0,85729
02-05-2020,Uttarakhand,59,39,1,0,7369
02-05-2020,West Bengal,922,151,48,0,20976
03-05-2020,Andaman and Nicobar Islands,33,32,0,0,3754
03-05-2020,Andhra Pradesh,1583,488,33,0,114937
03-05-2020,Arunachal Pradesh,1,1,0,0,810
03-05-2020,Assam,43,33,1,0,11623
03-05-2020,Bihar,517,124,4,0,26951
03-05-2020,Chandigarh,97,19,1,0,1616
03-05-2020,Chhattisgarh,57,36,0,0,19902
03-05-2020,Delhi,4549,1362,64,0,60246
03-05-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,4328
03-05-2020,Goa,7,7,0,0,2548
03-05-2020,Gujarat,5428,1042,290,0,80060
03-05-2020,Himachal Pradesh,40,34,2,3,7185
03-05-2020,Haryana,442,245,5,0,35278
03-05-2020,Jharkhand,115,27,3,0,13055
03-05-2020,Jammu and Kashmir,701,287,8,0,26038
03-05-2020,Karnataka,614,293,25,1,74898
03-05-2020,Kerala,500,401,4,0,34608
03-05-2020,Ladakh,42,17,0,0,2434
03-05-2020,Maharashtra,12974,2115,548,0,159754
03-05-2020,Meghalaya,12,10,1,0,1707
03-05-2020,Manipur,2,2,0,0,468
03-05-2020,Madhya Pradesh,2837,798,156,0,49186
03-05-2020,Mizoram,1,0,0,0,183
03-05-2020,Nagaland,0,0,0,0,684
03-05-2020,Odisha,162,60,1,0,38658
03-05-2020,Punjab,1102,117,21,0,26439
03-05-2020,Puducherry,9,6,0,0,3155
03-05-2020,Rajasthan,2886,1356,71,0,120240
03-05-2020,Telangana,1082,545,29,0,19278
03-05-2020,Tamil Nadu,3023,1379,30,0,150107
03-05-2020,Tripura,17,2,0,0,5162
03-05-2020,India,42779,11763,1463,4,1107233
03-05-2020,Uttar Pradesh,2645,754,43,0,95841
03-05-2020,Uttarakhand,60,39,1,0,7578
03-05-2020,West Bengal,1198,132,122,0,22915
04-05-2020,Andaman and Nicobar Islands,33,32,0,0,3754
04-05-2020,Andhra Pradesh,1650,524,33,0,125229
04-05-2020,Arunachal Pradesh,1,1,0,0,869
04-05-2020,Assam,43,33,1,0,12775
04-05-2020,Bihar,528,127,4,0,28345
04-05-2020,Chandigarh,102,21,1,0,1678
04-05-2020,Chhattisgarh,58,36,0,0,19902
04-05-2020,Delhi,4898,1431,64,0,64108
04-05-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,4434
04-05-2020,Goa,7,7,0,0,2899
04-05-2020,Gujarat,5804,1195,319,0,84648
04-05-2020,Himachal Pradesh,41,34,2,3,7430
04-05-2020,Haryana,517,254,6,0,38183
04-05-2020,Jharkhand,115,27,3,0,13832
04-05-2020,Jammu and Kashmir,726,303,8,0,28199
04-05-2020,Karnataka,651,321,27,1,79193
04-05-2020,Kerala,500,462,4,0,35441
04-05-2020,Ladakh,42,17,0,0,2639
04-05-2020,Maharashtra,14541,2465,583,0,168374
04-05-2020,Meghalaya,12,10,1,0,1884
04-05-2020,Manipur,2,2,0,0,571
04-05-2020,Madhya Pradesh,2942,856,165,0,52095
04-05-2020,Mizoram,1,0,0,0,183
04-05-2020,Nagaland,0,0,0,0,708
04-05-2020,Odisha,169,60,1,0,41128
04-05-2020,Punjab,1232,128,23,0,28545
04-05-2020,Puducherry,9,6,0,0,3281
04-05-2020,Rajasthan,3061,1438,77,0,129258
04-05-2020,Sikkim,0,0,0,0,170
04-05-2020,Telangana,1085,585,29,0,19278
04-05-2020,Tamil Nadu,3550,1409,31,0,162970
04-05-2020,Tripura,30,2,0,0,5394
04-05-2020,India,46435,12845,1566,4,1191946
04-05-2020,Uttar Pradesh,2766,802,50,0,98300
04-05-2020,Uttarakhand,60,39,1,0,7806
04-05-2020,West Bengal,1259,218,133,0,25116
05-05-2020,Andaman and Nicobar Islands,33,32,0,0,3754
05-05-2020,Andhra Pradesh,1717,589,34,0,133492
05-05-2020,Arunachal Pradesh,1,1,0,0,970
05-05-2020,Assam,45,33,1,0,13442
05-05-2020,Bihar,535,158,4,0,28791
05-05-2020,Chandigarh,119,21,1,0,1713
05-05-2020,Chhattisgarh,59,36,0,0,21323
05-05-2020,Delhi,5104,1468,64,0,67852
05-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,4781
05-05-2020,Goa,7,7,0,0,3096
05-05-2020,Gujarat,6245,1381,368,0,89632
05-05-2020,Himachal Pradesh,42,34,3,3,7893
05-05-2020,Haryana,548,256,6,0,40982
05-05-2020,Jharkhand,125,33,3,0,15064
05-05-2020,Jammu and Kashmir,741,320,8,0,31312
05-05-2020,Karnataka,673,331,29,1,83806
05-05-2020,Kerala,503,462,4,0,36312
05-05-2020,Ladakh,42,17,0,0,2639
05-05-2020,Maharashtra,15525,2819,617,0,175323
05-05-2020,Meghalaya,12,10,1,0,1944
05-05-2020,Manipur,2,2,0,0,571
05-05-2020,Madhya Pradesh,3049,1000,176,0,54595
05-05-2020,Mizoram,1,1,0,0,188
05-05-2020,Nagaland,0,0,0,0,724
05-05-2020,Odisha,177,60,2,0,44663
05-05-2020,Punjab,1451,133,25,0,30199
05-05-2020,Puducherry,9,6,0,0,3560
05-05-2020,Rajasthan,3158,1525,89,0,134987
05-05-2020,Sikkim,0,0,0,0,181
05-05-2020,Telangana,1096,628,29,0,19278
05-05-2020,Tamil Nadu,4058,1485,33,0,174828
05-05-2020,Tripura,43,2,0,0,5850
05-05-2020,India,49406,14140,1694,4,1276781
05-05-2020,Uttar Pradesh,2880,987,56,0,105234
05-05-2020,Uttarakhand,61,39,1,0,8060
05-05-2020,West Bengal,1344,264,140,0,27571
06-05-2020,Andaman and Nicobar Islands,33,32,0,0,3754
06-05-2020,Andhra Pradesh,1777,729,36,0,141274
06-05-2020,Arunachal Pradesh,1,1,0,0,1039
06-05-2020,Assam,46,35,1,0,13442
06-05-2020,Bihar,542,158,4,0,29328
06-05-2020,Chandigarh,124,21,1,0,1785
06-05-2020,Chhattisgarh,59,36,0,0,22188
06-05-2020,Delhi,5532,1542,65,0,71934
06-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,4967
06-05-2020,Goa,7,7,0,0,3411
06-05-2020,Gujarat,6625,1500,396,0,95191
06-05-2020,Himachal Pradesh,43,34,3,3,8491
06-05-2020,Haryana,594,260,7,0,43279
06-05-2020,Jharkhand,127,37,3,0,15908
06-05-2020,Jammu and Kashmir,775,322,8,0,34277
06-05-2020,Karnataka,693,354,29,1,88777
06-05-2020,Kerala,503,469,4,0,37546
06-05-2020,Ladakh,42,17,0,0,2639
06-05-2020,Maharashtra,16758,3094,651,0,181746
06-05-2020,Meghalaya,12,10,1,0,1944
06-05-2020,Manipur,2,2,0,0,571
06-05-2020,Madhya Pradesh,3138,1099,185,0,54595
06-05-2020,Mizoram,1,1,0,0,195
06-05-2020,Nagaland,0,0,0,0,763
06-05-2020,Odisha,205,61,2,0,47454
06-05-2020,Punjab,1526,135,27,0,32060
06-05-2020,Puducherry,9,6,0,0,3641
06-05-2020,Rajasthan,3317,1739,93,0,139580
06-05-2020,Sikkim,0,0,0,0,189
06-05-2020,Telangana,1107,648,29,0,19278
06-05-2020,Tamil Nadu,4829,1516,35,0,188241
06-05-2020,Tripura,65,2,0,0,6228
06-05-2020,India,53008,15301,1785,4,1357413
06-05-2020,Uttar Pradesh,2998,1130,60,0,109888
06-05-2020,Uttarakhand,61,39,1,0,8346
06-05-2020,West Bengal,1456,265,144,0,30141
07-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
07-05-2020,Andhra Pradesh,1833,780,38,0,149361
07-05-2020,Arunachal Pradesh,1,1,0,0,1144
07-05-2020,Assam,54,35,1,0,13442
07-05-2020,Bihar,550,218,5,0,29841
07-05-2020,Chandigarh,135,21,1,0,1845
07-05-2020,Chhattisgarh,59,36,0,0,22188
07-05-2020,Delhi,5980,1931,66,0,77234
07-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,5272
07-05-2020,Goa,7,7,0,0,3411
07-05-2020,Gujarat,7013,1709,425,0,100553
07-05-2020,Himachal Pradesh,46,34,3,3,9005
07-05-2020,Haryana,625,260,7,0,46495
07-05-2020,Jharkhand,132,41,3,0,17101
07-05-2020,Jammu and Kashmir,793,335,9,0,37706
07-05-2020,Karnataka,705,366,30,1,93535
07-05-2020,Kerala,503,474,4,0,38206
07-05-2020,Ladakh,42,17,0,0,2639
07-05-2020,Maharashtra,17974,3301,694,0,189220
07-05-2020,Meghalaya,12,10,1,0,2054
07-05-2020,Manipur,2,2,0,0,684
07-05-2020,Madhya Pradesh,3252,1231,193,0,61020
07-05-2020,Mizoram,1,1,0,0,197
07-05-2020,Nagaland,0,0,0,0,786
07-05-2020,Odisha,219,62,2,0,50514
07-05-2020,Punjab,1644,149,28,0,34701
07-05-2020,Puducherry,9,6,0,0,3866
07-05-2020,Rajasthan,3427,1889,99,0,145510
07-05-2020,Sikkim,0,0,0,0,216
07-05-2020,Telangana,1122,693,29,0,19278
07-05-2020,Tamil Nadu,5409,1547,37,0,202436
07-05-2020,Tripura,89,2,0,0,6917
07-05-2020,India,56352,16776,1889,4,1437788
07-05-2020,Uttar Pradesh,3071,1250,62,0,113670
07-05-2020,Uttarakhand,61,39,1,0,8783
07-05-2020,West Bengal,1548,296,151,0,32752
08-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
08-05-2020,Andhra Pradesh,1887,842,41,0,156681
08-05-2020,Arunachal Pradesh,1,1,0,0,1354
08-05-2020,Assam,60,35,2,0,13442
08-05-2020,Bihar,579,267,5,0,30320
08-05-2020,Chandigarh,146,21,2,0,1913
08-05-2020,Chhattisgarh,59,38,0,0,23629
08-05-2020,Delhi,6318,2020,68,0,81367
08-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,5430
08-05-2020,Goa,7,7,0,0,4140
08-05-2020,Gujarat,7403,1872,449,0,105386
08-05-2020,Himachal Pradesh,50,34,3,3,9522
08-05-2020,Haryana,647,279,8,0,49746
08-05-2020,Jharkhand,154,41,3,0,17219
08-05-2020,Jammu and Kashmir,823,364,9,0,42427
08-05-2020,Karnataka,753,376,30,1,98081
08-05-2020,Kerala,504,484,4,0,39266
08-05-2020,Ladakh,42,18,0,0,2639
08-05-2020,Maharashtra,19063,3470,731,0,200477
08-05-2020,Meghalaya,12,10,1,0,2054
08-05-2020,Manipur,2,2,0,0,756
08-05-2020,Madhya Pradesh,3341,1349,200,0,63705
08-05-2020,Mizoram,1,1,0,0,199
08-05-2020,Nagaland,0,0,0,0,805
08-05-2020,Odisha,270,63,2,0,52974
08-05-2020,Punjab,1731,152,29,0,37950
08-05-2020,Puducherry,10,8,0,0,4111
08-05-2020,Rajasthan,3579,2011,103,0,152245
08-05-2020,Sikkim,0,0,0,0,216
08-05-2020,Telangana,1132,727,29,0,19278
08-05-2020,Tamil Nadu,6009,1605,40,0,216416
08-05-2020,Tripura,119,2,0,0,7448
08-05-2020,India,59691,17887,1986,4,1523213
08-05-2020,Uttar Pradesh,3214,1387,66,0,119688
08-05-2020,Uttarakhand,63,45,1,0,9116
08-05-2020,West Bengal,1678,323,160,0,35767
09-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
09-05-2020,Andhra Pradesh,1930,887,44,0,165069
09-05-2020,Arunachal Pradesh,1,1,0,0,1597
09-05-2020,Assam,62,35,2,0,16167
09-05-2020,Bihar,611,318,5,0,31552
09-05-2020,Chandigarh,169,24,2,0,2055
09-05-2020,Chhattisgarh,59,43,0,0,24506
09-05-2020,Delhi,6542,2020,68,0,84226
09-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,5430
09-05-2020,Goa,7,7,0,0,4524
09-05-2020,Gujarat,7797,2091,472,0,109650
09-05-2020,Himachal Pradesh,52,35,3,3,10208
09-05-2020,Haryana,675,290,9,0,53282
09-05-2020,Jharkhand,156,78,3,0,18632
09-05-2020,Jammu and Kashmir,836,368,9,0,44753
09-05-2020,Karnataka,794,386,30,1,103098
09-05-2020,Kerala,506,485,4,0,40123
09-05-2020,Ladakh,42,18,0,0,3503
09-05-2020,Maharashtra,20228,3800,779,0,210174
09-05-2020,Meghalaya,13,10,1,0,2287
09-05-2020,Manipur,2,2,0,0,865
09-05-2020,Madhya Pradesh,3457,1480,211,0,68010
09-05-2020,Mizoram,1,1,0,0,201
09-05-2020,Nagaland,0,0,0,0,848
09-05-2020,Odisha,352,68,3,0,56322
09-05-2020,Punjab,1762,157,31,0,39462
09-05-2020,Puducherry,10,8,0,0,4266
09-05-2020,Rajasthan,3708,2162,106,0,159157
09-05-2020,Sikkim,0,0,0,0,219
09-05-2020,Telangana,1163,751,30,0,19278
09-05-2020,Tamil Nadu,6535,1824,44,0,229670
09-05-2020,Tripura,136,2,0,0,8340
09-05-2020,India,62866,19301,2102,4,1609037
09-05-2020,Uttar Pradesh,3373,1499,74,0,124791
09-05-2020,Uttarakhand,67,46,1,0,9386
09-05-2020,West Bengal,1786,372,171,0,39368
10-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
10-05-2020,Andhra Pradesh,1980,925,45,0,173735
10-05-2020,Arunachal Pradesh,1,1,0,0,1823
10-05-2020,Assam,63,35,2,0,18002
10-05-2020,Bihar,707,354,6,0,32670
10-05-2020,Chandigarh,173,24,3,0,2142
10-05-2020,Chhattisgarh,59,49,0,0,25282
10-05-2020,Delhi,6923,2069,73,0,93810
10-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,5581
10-05-2020,Goa,7,7,0,0,4848
10-05-2020,Gujarat,8195,2545,493,0,113493
10-05-2020,Himachal Pradesh,58,35,3,3,10791
10-05-2020,Haryana,703,300,10,0,56983
10-05-2020,Jharkhand,157,78,3,0,20832
10-05-2020,Jammu and Kashmir,861,383,9,0,47080
10-05-2020,Karnataka,848,422,31,1,107311
10-05-2020,Kerala,513,489,4,0,41279
10-05-2020,Ladakh,42,21,0,0,3503
10-05-2020,Maharashtra,22171,4199,832,0,225524
10-05-2020,Meghalaya,13,10,1,0,2287
10-05-2020,Manipur,2,2,0,0,1096
10-05-2020,Madhya Pradesh,3614,1676,215,0,72069
10-05-2020,Mizoram,1,1,0,0,201
10-05-2020,Nagaland,0,0,0,0,862
10-05-2020,Odisha,377,68,3,0,59780
10-05-2020,Punjab,1823,166,31,0,40962
10-05-2020,Puducherry,12,9,0,0,4364
10-05-2020,Rajasthan,3814,2241,108,0,166424
10-05-2020,Sikkim,0,0,0,0,219
10-05-2020,Telangana,1196,751,30,0,19278
10-05-2020,Tamil Nadu,7204,1959,47,0,243037
10-05-2020,Tripura,152,2,0,0,9091
10-05-2020,India,67177,20970,2214,4,1673688
10-05-2020,Uttar Pradesh,3467,1653,79,0,129955
10-05-2020,Uttarakhand,68,46,1,0,9668
10-05-2020,West Bengal,1939,417,185,0,43414
11-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
11-05-2020,Andhra Pradesh,2018,998,45,0,181144
11-05-2020,Arunachal Pradesh,1,1,0,0,2078
11-05-2020,Assam,65,40,2,0,19589
11-05-2020,Bihar,749,377,6,0,34662
11-05-2020,Chandigarh,181,28,3,0,2177
11-05-2020,Chhattisgarh,59,53,0,0,25282
11-05-2020,Delhi,7233,2129,73,0,97678
11-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,5763
11-05-2020,Goa,7,7,0,0,5307
11-05-2020,Gujarat,8542,2780,513,0,116470
11-05-2020,Himachal Pradesh,59,35,3,3,11267
11-05-2020,Haryana,730,337,11,0,59735
11-05-2020,Jharkhand,161,78,3,0,21201
11-05-2020,Jammu and Kashmir,879,427,10,0,51334
11-05-2020,Karnataka,862,426,31,1,111595
11-05-2020,Kerala,520,489,4,0,41700
11-05-2020,Ladakh,42,22,0,0,3503
11-05-2020,Maharashtra,23401,4786,868,0,218914
11-05-2020,Meghalaya,13,10,1,0,2480
11-05-2020,Manipur,2,2,0,0,1337
11-05-2020,Madhya Pradesh,3785,1747,221,0,76039
11-05-2020,Mizoram,1,1,0,0,206
11-05-2020,Nagaland,0,0,0,0,875
11-05-2020,Odisha,415,85,3,0,63478
11-05-2020,Punjab,1877,168,31,0,42306
11-05-2020,Puducherry,12,9,0,0,4486
11-05-2020,Rajasthan,3988,2324,113,0,176130
11-05-2020,Sikkim,0,0,0,0,219
11-05-2020,Telangana,1275,801,30,0,19278
11-05-2020,Tamil Nadu,8002,2051,53,0,254899
11-05-2020,Tripura,152,2,0,0,9596
11-05-2020,India,70769,22549,2295,4,1759579
11-05-2020,Uttar Pradesh,3573,1758,80,0,135760
11-05-2020,Uttarakhand,68,46,1,0,9915
11-05-2020,West Bengal,2063,499,190,0,47615
12-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
12-05-2020,Andhra Pradesh,2089,1056,46,0,191874
12-05-2020,Arunachal Pradesh,1,1,0,0,2257
12-05-2020,Assam,65,40,2,0,21791
12-05-2020,Bihar,879,382,6,0,37430
12-05-2020,Chandigarh,187,30,3,0,2276
12-05-2020,Chhattisgarh,59,54,0,0,27339
12-05-2020,Delhi,7639,2512,86,0,106109
12-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,5977
12-05-2020,Goa,7,7,0,0,5307
12-05-2020,Gujarat,8904,3246,537,0,119536
12-05-2020,Himachal Pradesh,67,35,3,3,12224
12-05-2020,Haryana,780,342,11,0,62377
12-05-2020,Jharkhand,172,79,3,0,22815
12-05-2020,Jammu and Kashmir,934,455,10,0,53726
12-05-2020,Karnataka,925,433,31,1,116533
12-05-2020,Kerala,525,489,4,0,42461
12-05-2020,Ladakh,42,22,0,0,3503
12-05-2020,Maharashtra,24427,5125,921,0,222284
12-05-2020,Meghalaya,13,10,1,0,2480
12-05-2020,Manipur,2,2,0,0,1337
12-05-2020,Madhya Pradesh,3986,1860,225,0,80885
12-05-2020,Mizoram,1,1,0,0,224
12-05-2020,Nagaland,0,0,0,0,882
12-05-2020,Odisha,437,116,3,0,68057
12-05-2020,Punjab,1914,171,32,0,43999
12-05-2020,Puducherry,12,9,0,0,4486
12-05-2020,Rajasthan,4126,2454,117,0,185610
12-05-2020,Sikkim,0,0,0,0,348
12-05-2020,Telangana,1326,822,32,0,19278
12-05-2020,Tamil Nadu,8718,2134,61,0,266687
12-05-2020,Tripura,154,2,0,0,10344
12-05-2020,India,74331,24454,2415,4,1854250
12-05-2020,Uttar Pradesh,3664,1873,82,0,140166
12-05-2020,Uttarakhand,69,46,1,0,10471
12-05-2020,West Bengal,2173,612,198,0,52622
13-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
13-05-2020,Andhra Pradesh,2137,1142,47,0,201196
13-05-2020,Arunachal Pradesh,1,1,0,0,2483
13-05-2020,Assam,80,40,2,0,21791
13-05-2020,Bihar,953,400,7,0,39149
13-05-2020,Chandigarh,191,30,3,0,2420
13-05-2020,Chhattisgarh,59,55,0,0,28837
13-05-2020,Delhi,7998,2858,106,0,113345
13-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,6294
13-05-2020,Goa,7,7,0,0,5307
13-05-2020,Gujarat,9268,3562,566,0,122297
13-05-2020,Himachal Pradesh,68,35,3,3,13190
13-05-2020,Haryana,793,418,11,0,65785
13-05-2020,Jharkhand,177,87,3,0,25769
13-05-2020,Jammu and Kashmir,971,466,11,0,57111
13-05-2020,Karnataka,959,451,33,1,121178
13-05-2020,Kerala,535,490,4,0,43648
13-05-2020,Ladakh,43,22,0,0,3683
13-05-2020,Maharashtra,25922,5547,975,0,231061
13-05-2020,Meghalaya,13,11,1,0,2480
13-05-2020,Manipur,2,2,0,0,1706
13-05-2020,Madhya Pradesh,4173,2004,232,0,85903
13-05-2020,Mizoram,1,1,0,0,224
13-05-2020,Nagaland,0,0,0,0,889
13-05-2020,Odisha,538,143,3,0,72756
13-05-2020,Punjab,1924,200,32,0,46026
13-05-2020,Puducherry,13,9,0,0,4919
13-05-2020,Rajasthan,4328,2573,121,0,194683
13-05-2020,Sikkim,0,0,0,0,439
13-05-2020,Telangana,1367,939,34,0,19278
13-05-2020,Tamil Nadu,9227,2175,64,0,279467
13-05-2020,Tripura,155,2,0,0,11146
13-05-2020,India,78057,26417,2552,4,1947041
13-05-2020,Uttar Pradesh,3758,1965,86,0,145637
13-05-2020,Uttarakhand,72,46,1,0,10792
13-05-2020,West Bengal,2290,702,207,0,57632
14-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
14-05-2020,Andhra Pradesh,2205,1192,48,0,210452
14-05-2020,Arunachal Pradesh,1,1,0,0,2677
14-05-2020,Assam,87,40,2,0,25824
14-05-2020,Bihar,999,412,7,0,40782
14-05-2020,Chandigarh,191,37,3,0,2505
14-05-2020,Chhattisgarh,60,56,0,0,29697
14-05-2020,Delhi,8470,3045,115,0,119736
14-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,6554
14-05-2020,Goa,15,7,0,0,6736
14-05-2020,Gujarat,9592,3753,586,0,124708
14-05-2020,Himachal Pradesh,74,35,3,3,14256
14-05-2020,Haryana,818,439,11,0,69191
14-05-2020,Jharkhand,203,87,3,0,27789
14-05-2020,Jammu and Kashmir,983,485,11,0,63515
14-05-2020,Karnataka,987,460,35,1,128373
14-05-2020,Kerala,561,493,4,0,45039
14-05-2020,Ladakh,43,22,0,0,3683
14-05-2020,Maharashtra,27524,6089,1019,0,240482
14-05-2020,Meghalaya,13,11,1,0,2480
14-05-2020,Manipur,3,2,0,0,1706
14-05-2020,Madhya Pradesh,4426,2171,237,0,89760
14-05-2020,Mizoram,1,1,0,0,273
14-05-2020,Nagaland,0,0,0,0,891
14-05-2020,Odisha,672,158,3,0,77150
14-05-2020,Punjab,1935,223,32,0,47408
14-05-2020,Puducherry,16,9,0,0,5112
14-05-2020,Rajasthan,4534,2638,125,0,204243
14-05-2020,Sikkim,0,0,0,0,579
14-05-2020,Telangana,1414,952,34,0,19278
14-05-2020,Tamil Nadu,9674,2240,66,0,291432
14-05-2020,Tripura,156,29,0,0,11804
14-05-2020,India,82048,28011,2649,4,2039952
14-05-2020,Uttar Pradesh,3902,2072,88,0,153139
14-05-2020,Uttarakhand,78,50,1,0,11294
14-05-2020,West Bengal,2377,768,215,0,62837
15-05-2020,Andaman and Nicobar Islands,33,33,0,0,3754
15-05-2020,Andhra Pradesh,2307,1252,48,0,219490
15-05-2020,Arunachal Pradesh,1,1,0,0,2942
15-05-2020,Assam,90,41,2,0,28178
15-05-2020,Bihar,1033,440,7,0,42645
15-05-2020,Chandigarh,191,40,3,0,2586
15-05-2020,Chhattisgarh,66,56,0,0,31341
15-05-2020,Delhi,8895,3518,123,0,125189
15-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,6916
15-05-2020,Goa,15,7,0,0,7304
15-05-2020,Gujarat,9932,4035,606,0,127859
15-05-2020,Himachal Pradesh,76,35,3,3,15557
15-05-2020,Haryana,854,464,13,0,72326
15-05-2020,Jharkhand,211,97,3,0,29236
15-05-2020,Jammu and Kashmir,1013,513,11,0,70306
15-05-2020,Karnataka,1056,480,36,1,133724
15-05-2020,Kerala,577,493,4,0,46831
15-05-2020,Ladakh,43,24,0,0,3683
15-05-2020,Maharashtra,29100,6564,1068,0,250898
15-05-2020,Meghalaya,13,11,1,0,2712
15-05-2020,Manipur,3,2,0,0,1799
15-05-2020,Madhya Pradesh,4595,2283,239,0,93849
15-05-2020,Mizoram,1,1,0,0,273
15-05-2020,Nagaland,0,0,0,0,910
15-05-2020,Odisha,737,166,3,0,81919
15-05-2020,Punjab,1932,305,32,0,49301
15-05-2020,Puducherry,16,9,0,0,5312
15-05-2020,Rajasthan,4747,2729,125,0,212317
15-05-2020,Sikkim,0,0,0,0,348
15-05-2020,Telangana,1454,959,34,0,19278
15-05-2020,Tamil Nadu,10108,2599,71,0,303104
15-05-2020,Tripura,156,42,0,0,12561
15-05-2020,India,85856,30245,2753,4,2134277
15-05-2020,Uttar Pradesh,4057,2165,95,0,159282
15-05-2020,Uttarakhand,82,51,1,0,12045
15-05-2020,West Bengal,2461,829,225,0,69543
16-05-2020,Andaman and Nicobar Islands,33,33,0,0,6677
16-05-2020,Andhra Pradesh,2355,1353,49,0,219490
16-05-2020,Arunachal Pradesh,1,1,0,0,3163
16-05-2020,Assam,93,41,2,0,31276
16-05-2020,Bihar,1178,473,8,0,44340
16-05-2020,Chandigarh,191,51,3,0,2718
16-05-2020,Chhattisgarh,67,58,0,0,32678
16-05-2020,Delhi,9333,3926,129,0,130845
16-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,6916
16-05-2020,Goa,20,7,0,0,8011
16-05-2020,Gujarat,10989,4308,625,0,138407
16-05-2020,Himachal Pradesh,78,39,3,3,16534
16-05-2020,Haryana,887,514,13,0,75097
16-05-2020,Jharkhand,217,113,3,0,31025
16-05-2020,Jammu and Kashmir,1121,542,12,0,76191
16-05-2020,Karnataka,1092,496,36,1,140024
16-05-2020,Kerala,588,497,4,0,48433
16-05-2020,Ladakh,43,24,0,0,4067
16-05-2020,Maharashtra,30706,7088,1135,0,261815
16-05-2020,Meghalaya,13,11,1,0,2712
16-05-2020,Manipur,7,2,0,0,1900
16-05-2020,Madhya Pradesh,4790,2315,243,0,99677
16-05-2020,Mizoram,1,1,0,0,282
16-05-2020,Nagaland,0,0,0,0,917
16-05-2020,Odisha,737,196,3,0,86140
16-05-2020,Punjab,1946,1257,32,0,50613
16-05-2020,Puducherry,17,9,0,0,5484
16-05-2020,Rajasthan,4960,2944,126,0,221439
16-05-2020,Sikkim,0,0,0,0,840
16-05-2020,Telangana,1509,971,34,0,23388
16-05-2020,Tamil Nadu,10585,3538,75,0,313639
16-05-2020,Tripura,167,64,0,0,13178
16-05-2020,India,90650,34257,2873,4,2227642
16-05-2020,Uttar Pradesh,4258,2441,104,0,163105
16-05-2020,Uttarakhand,91,51,1,0,12597
16-05-2020,West Bengal,2576,892,232,0,77288
17-05-2020,Andaman and Nicobar Islands,33,33,0,0,6677
17-05-2020,Andhra Pradesh,2380,1456,50,0,238998
17-05-2020,Arunachal Pradesh,1,1,0,0,3349
17-05-2020,Assam,101,42,2,0,34376
17-05-2020,Bihar,1320,473,8,0,45729
17-05-2020,Chandigarh,191,51,3,0,2812
17-05-2020,Chhattisgarh,85,59,0,0,32678
17-05-2020,Delhi,9755,4202,148,0,135791
17-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,1,0,0,7157
17-05-2020,Goa,29,7,0,0,8785
17-05-2020,Gujarat,11380,4499,659,0,143600
17-05-2020,Himachal Pradesh,80,40,3,3,17417
17-05-2020,Haryana,910,562,14,0,78029
17-05-2020,Jharkhand,223,113,3,0,33220
17-05-2020,Jammu and Kashmir,1183,575,13,0,80934
17-05-2020,Karnataka,1147,509,37,1,145398
17-05-2020,Kerala,602,497,4,0,50036
17-05-2020,Ladakh,43,24,0,0,4067
17-05-2020,Maharashtra,33053,7688,1198,0,274040
17-05-2020,Meghalaya,13,11,1,0,2712
17-05-2020,Manipur,7,2,0,0,1900
17-05-2020,Madhya Pradesh,4977,2403,248,0,103898
17-05-2020,Mizoram,1,1,0,0,282
17-05-2020,Nagaland,0,0,0,0,952
17-05-2020,Odisha,828,220,4,0,91223
17-05-2020,Punjab,1964,1366,35,0,51812
17-05-2020,Puducherry,17,9,0,0,5619
17-05-2020,Rajasthan,5202,3055,131,0,231946
17-05-2020,Sikkim,0,0,0,0,947
17-05-2020,Telangana,1551,992,34,0,23388
17-05-2020,Tamil Nadu,11224,4172,79,0,326720
17-05-2020,Tripura,165,85,0,0,13750
17-05-2020,India,95699,36795,3025,4,2302792
17-05-2020,Uttar Pradesh,4464,2636,112,0,172219
17-05-2020,Uttarakhand,92,52,1,0,13212
